Epoch:0 | loss:1.05 | acc:0.3867 | prec0:0.3409 | prec1:0.3429 | prec2:0.4324 | recall0:0.2239  | recall1:0.3077 | recall2:0.6000
Epoch:37 | loss:0.89 | acc:0.4489 | prec0:0.4321 | prec1:0.4306 | prec2:0.4861 | recall0:0.5224  | recall1:0.3974 | recall2:0.4375
Epoch:38 | loss:0.94 | acc:0.4578 | prec0:0.4242 | prec1:0.4889 | prec2:0.4815 | recall0:0.6269  | recall1:0.2821 | recall2:0.4875
Epoch:39 | loss:0.91 | acc:0.4489 | prec0:0.4176 | prec1:0.4655 | prec2:0.4737 | recall0:0.5672  | recall1:0.3462 | recall2:0.4500
Epoch:40 | loss:0.88 | acc:0.4622 | prec0:0.4568 | prec1:0.4286 | prec2:0.4938 | recall0:0.5522  | recall1:0.3462 | recall2:0.5000
Epoch:41 | loss:0.79 | acc:0.4622 | prec0:0.4302 | prec1:0.4394 | prec2:0.5205 | recall0:0.5522  | recall1:0.3718 | recall2:0.4750
Epoch:42 | loss:0.92 | acc:0.4667 | prec0:0.4194 | prec1:0.4590 | prec2:0.5352 | recall0:0.5821  | recall1:0.3590 | recall2:0.4750
Epoch:43 | loss:1.02 | acc:0.4711 | prec0:0.4286 | prec1:0.5082 | prec2:0.5000 | recall0:0.6269  | recall1:0.3974 | recall2:0.4125
Epoch:44 | loss:0.91 | acc:0.4800 | prec0:0.4719 | prec1:0.4655 | prec2:0.5000 | recall0:0.6269  | recall1:0.3462 | recall2:0.4875
Epoch:45 | loss:0.96 | acc:0.4889 | prec0:0.5484 | prec1:0.4400 | prec2:0.5079 | recall0:0.5075  | recall1:0.5641 | recall2:0.4000
Epoch:46 | loss:0.81 | acc:0.4756 | prec0:0.5075 | prec1:0.4375 | prec2:0.4872 | recall0:0.5075  | recall1:0.4487 | recall2:0.4750
Epoch:47 | loss:0.84 | acc:0.4844 | prec0:0.4571 | prec1:0.5098 | prec2:0.5072 | recall0:0.7164  | recall1:0.3333 | recall2:0.4375
Epoch:48 | loss:0.94 | acc:0.4711 | prec0:0.4565 | prec1:0.4706 | prec2:0.4878 | recall0:0.6269  | recall1:0.3077 | recall2:0.5000
Epoch:49 | loss:1.05 | acc:0.4756 | prec0:0.4762 | prec1:0.4444 | prec2:0.5000 | recall0:0.5970  | recall1:0.3590 | recall2:0.4875
0.47358024691358025
Epoch:0 | loss:1.01 | acc:0.3778 | prec0:0.3200 | prec1:0.3472 | prec2:0.4615 | recall0:0.3582  | recall1:0.3205 | recall2:0.4500
Epoch:1 | loss:0.91 | acc:0.4400 | prec0:0.4468 | prec1:0.4057 | prec2:0.4861 | recall0:0.3134  | recall1:0.5513 | recall2:0.4375
Epoch:2 | loss:0.92 | acc:0.3867 | prec0:0.3944 | prec1:0.3191 | prec2:0.4112 | recall0:0.4179  | recall1:0.1923 | recall2:0.5500
Epoch:3 | loss:0.90 | acc:0.4311 | prec0:0.4000 | prec1:0.3939 | prec2:0.4935 | recall0:0.6866  | recall1:0.1667 | recall2:0.4750
Epoch:4 | loss:1.12 | acc:0.4311 | prec0:0.4059 | prec1:0.3750 | prec2:0.5147 | recall0:0.6119  | recall1:0.2692 | recall2:0.4375
Epoch:5 | loss:1.27 | acc:0.4356 | prec0:0.4270 | prec1:0.4118 | prec2:0.4588 | recall0:0.5672  | recall1:0.2692 | recall2:0.4875
Epoch:6 | loss:1.35 | acc:0.4267 | prec0:0.3740 | prec1:0.4615 | prec2:0.5273 | recall0:0.7313  | recall1:0.2308 | recall2:0.3625
Epoch:7 | loss:1.15 | acc:0.4267 | prec0:0.5172 | prec1:0.3701 | prec2:0.4928 | recall0:0.2239  | recall1:0.6026 | recall2:0.4250
Epoch:8 | loss:1.24 | acc:0.4311 | prec0:0.4327 | prec1:0.3953 | prec2:0.4487 | recall0:0.6716  | recall1:0.2179 | recall2:0.4375
Epoch:9 | loss:1.02 | acc:0.4356 | prec0:0.3814 | prec1:0.4800 | prec2:0.4744 | recall0:0.5522  | recall1:0.3077 | recall2:0.4625
Epoch:10 | loss:1.14 | acc:0.4311 | prec0:0.4528 | prec1:0.3784 | prec2:0.5082 | recall0:0.3582  | recall1:0.5385 | recall2:0.3875
Epoch:11 | loss:1.13 | acc:0.4444 | prec0:0.4382 | prec1:0.4545 | prec2:0.4457 | recall0:0.5821  | recall1:0.2564 | recall2:0.5125
Epoch:12 | loss:1.03 | acc:0.4578 | prec0:0.4737 | prec1:0.4634 | prec2:0.4382 | recall0:0.6716  | recall1:0.2436 | recall2:0.4875
Epoch:13 | loss:0.92 | acc:0.4489 | prec0:0.3944 | prec1:0.6522 | prec2:0.5000 | recall0:0.8358  | recall1:0.1923 | recall2:0.3750
Epoch:14 | loss:1.01 | acc:0.4578 | prec0:0.4756 | prec1:0.4750 | prec2:0.4369 | recall0:0.5821  | recall1:0.2436 | recall2:0.5625
Epoch:15 | loss:1.04 | acc:0.4267 | prec0:0.4225 | prec1:0.3704 | prec2:0.4932 | recall0:0.4478  | recall1:0.3846 | recall2:0.4500
Epoch:16 | loss:0.89 | acc:0.4489 | prec0:0.4167 | prec1:0.5135 | prec2:0.4565 | recall0:0.5970  | recall1:0.2436 | recall2:0.5250
Epoch:17 | loss:0.90 | acc:0.4444 | prec0:0.4302 | prec1:0.4219 | prec2:0.4800 | recall0:0.5522  | recall1:0.3462 | recall2:0.4500
Epoch:18 | loss:0.94 | acc:0.4622 | prec0:0.4405 | prec1:0.4493 | prec2:0.5000 | recall0:0.5522  | recall1:0.3974 | recall2:0.4500
Epoch:19 | loss:0.97 | acc:0.4533 | prec0:0.5370 | prec1:0.3656 | prec2:0.5000 | recall0:0.4328  | recall1:0.4359 | recall2:0.4875
Epoch:20 | loss:1.12 | acc:0.4444 | prec0:0.4444 | prec1:0.4000 | prec2:0.5000 | recall0:0.3582  | recall1:0.4872 | recall2:0.4750
Epoch:21 | loss:0.92 | acc:0.4178 | prec0:0.4872 | prec1:0.3585 | prec2:0.4625 | recall0:0.2836  | recall1:0.4872 | recall2:0.4625
Epoch:22 | loss:0.92 | acc:0.4489 | prec0:0.4483 | prec1:0.4000 | prec2:0.5577 | recall0:0.3881  | recall1:0.5897 | recall2:0.3625
Epoch:23 | loss:1.14 | acc:0.4311 | prec0:0.3846 | prec1:0.4545 | prec2:0.4667 | recall0:0.5224  | recall1:0.2564 | recall2:0.5250
Epoch:24 | loss:0.83 | acc:0.4533 | prec0:0.4051 | prec1:0.4242 | prec2:0.5250 | recall0:0.4776  | recall1:0.3590 | recall2:0.5250
Epoch:25 | loss:0.88 | acc:0.4800 | prec0:0.4250 | prec1:0.6923 | prec2:0.4937 | recall0:0.7612  | recall1:0.2308 | recall2:0.4875
Epoch:26 | loss:1.40 | acc:0.4444 | prec0:0.4149 | prec1:0.4211 | prec2:0.5000 | recall0:0.5821  | recall1:0.3077 | recall2:0.4625
Epoch:27 | loss:0.89 | acc:0.4667 | prec0:0.4853 | prec1:0.4235 | prec2:0.5000 | recall0:0.4925  | recall1:0.4615 | recall2:0.4500
Epoch:28 | loss:0.77 | acc:0.4222 | prec0:0.4242 | prec1:0.3736 | prec2:0.4853 | recall0:0.4179  | recall1:0.4359 | recall2:0.4125
Epoch:29 | loss:1.16 | acc:0.4489 | prec0:0.4400 | prec1:0.4366 | prec2:0.4684 | recall0:0.4925  | recall1:0.3974 | recall2:0.4625
Epoch:30 | loss:0.77 | acc:0.4444 | prec0:0.4100 | prec1:0.4259 | prec2:0.5070 | recall0:0.6119  | recall1:0.2949 | recall2:0.4500
Epoch:31 | loss:1.18 | acc:0.4756 | prec0:0.4318 | prec1:0.4912 | prec2:0.5125 | recall0:0.5672  | recall1:0.3590 | recall2:0.5125
Epoch:32 | loss:0.77 | acc:0.4578 | prec0:0.4337 | prec1:0.4143 | prec2:0.5278 | recall0:0.5373  | recall1:0.3718 | recall2:0.4750
Epoch:33 | loss:0.72 | acc:0.4578 | prec0:0.4458 | prec1:0.4286 | prec2:0.4937 | recall0:0.5522  | recall1:0.3462 | recall2:0.4875
Epoch:34 | loss:0.98 | acc:0.4800 | prec0:0.4375 | prec1:0.4727 | prec2:0.5405 | recall0:0.6269  | recall1:0.3333 | recall2:0.5000
Epoch:35 | loss:0.92 | acc:0.4444 | prec0:0.4912 | prec1:0.3908 | prec2:0.4691 | recall0:0.4179  | recall1:0.4359 | recall2:0.4750
Epoch:36 | loss:1.04 | acc:0.4622 | prec0:0.4444 | prec1:0.4474 | prec2:0.4935 | recall0:0.4776  | recall1:0.4359 | recall2:0.4750
Epoch:37 | loss:1.03 | acc:0.4622 | prec0:0.4000 | prec1:0.5333 | prec2:0.5143 | recall0:0.6567  | recall1:0.3077 | recall2:0.4500
Epoch:38 | loss:0.89 | acc:0.4622 | prec0:0.3983 | prec1:0.5366 | prec2:0.5303 | recall0:0.7015  | recall1:0.2821 | recall2:0.4375
Epoch:39 | loss:1.15 | acc:0.4844 | prec0:0.5000 | prec1:0.4605 | prec2:0.4944 | recall0:0.4478  | recall1:0.4487 | recall2:0.5500
Epoch:40 | loss:0.73 | acc:0.4711 | prec0:0.4730 | prec1:0.4321 | prec2:0.5143 | recall0:0.5224  | recall1:0.4487 | recall2:0.4500
Epoch:41 | loss:0.88 | acc:0.4533 | prec0:0.4545 | prec1:0.4286 | prec2:0.4776 | recall0:0.5970  | recall1:0.3846 | recall2:0.4000
Epoch:42 | loss:0.93 | acc:0.4756 | prec0:0.4512 | prec1:0.4571 | prec2:0.5205 | recall0:0.5522  | recall1:0.4103 | recall2:0.4750
Epoch:43 | loss:0.64 | acc:0.4889 | prec0:0.4444 | prec1:0.5778 | prec2:0.5000 | recall0:0.7164  | recall1:0.3333 | recall2:0.4500
Epoch:44 | loss:0.70 | acc:0.4622 | prec0:0.4750 | prec1:0.4429 | prec2:0.4667 | recall0:0.5672  | recall1:0.3974 | recall2:0.4375
Epoch:45 | loss:1.15 | acc:0.4622 | prec0:0.4227 | prec1:0.4590 | prec2:0.5224 | recall0:0.6119  | recall1:0.3590 | recall2:0.4375
Epoch:46 | loss:1.17 | acc:0.4622 | prec0:0.4615 | prec1:0.4359 | prec2:0.4928 | recall0:0.5373  | recall1:0.4359 | recall2:0.4250
Epoch:47 | loss:0.88 | acc:0.4578 | prec0:0.4205 | prec1:0.4458 | prec2:0.5370 | recall0:0.5522  | recall1:0.4744 | recall2:0.3625
Epoch:48 | loss:0.82 | acc:0.4756 | prec0:0.5323 | prec1:0.4318 | prec2:0.4800 | recall0:0.4925  | recall1:0.4872 | recall2:0.4500
Epoch:49 | loss:1.02 | acc:0.4889 | prec0:0.4245 | prec1:0.5333 | prec2:0.5593 | recall0:0.6716  | recall1:0.4103 | recall2:0.4125
0.4676543209876543
Epoch:0 | loss:1.05 | acc:0.3111 | prec0:0.3027 | prec1:0.3000 | prec2:0.5000 | recall0:0.8358  | recall1:0.1154 | recall2:0.0625
Epoch:1 | loss:1.01 | acc:0.3911 | prec0:0.3919 | prec1:0.3261 | prec2:0.4190 | recall0:0.4328  | recall1:0.1923 | recall2:0.5500
Epoch:2 | loss:0.97 | acc:0.4311 | prec0:0.4430 | prec1:0.3553 | prec2:0.5000 | recall0:0.5224  | recall1:0.3462 | recall2:0.4375
Epoch:3 | loss:1.08 | acc:0.4000 | prec0:0.4340 | prec1:0.3529 | prec2:0.4135 | recall0:0.3433  | recall1:0.3077 | recall2:0.5375
Epoch:4 | loss:0.84 | acc:0.4178 | prec0:0.4219 | prec1:0.3585 | prec2:0.4444 | recall0:0.4030  | recall1:0.2436 | recall2:0.6000
Epoch:5 | loss:1.14 | acc:0.4267 | prec0:0.4000 | prec1:0.3770 | prec2:0.4937 | recall0:0.5075  | recall1:0.2949 | recall2:0.4875
Epoch:6 | loss:1.06 | acc:0.3867 | prec0:0.4035 | prec1:0.3030 | prec2:0.4314 | recall0:0.3433  | recall1:0.2564 | recall2:0.5500
Epoch:7 | loss:0.92 | acc:0.4311 | prec0:0.4396 | prec1:0.3704 | prec2:0.4393 | recall0:0.5970  | recall1:0.1282 | recall2:0.5875
Epoch:8 | loss:0.96 | acc:0.3822 | prec0:0.3590 | prec1:0.3291 | prec2:0.4299 | recall0:0.2090  | recall1:0.3333 | recall2:0.5750
Epoch:9 | loss:1.06 | acc:0.4222 | prec0:0.4255 | prec1:0.3438 | prec2:0.4444 | recall0:0.5970  | recall1:0.1410 | recall2:0.5500
Epoch:10 | loss:1.10 | acc:0.4178 | prec0:0.4750 | prec1:0.3404 | prec2:0.4725 | recall0:0.2836  | recall1:0.4103 | recall2:0.5375
Epoch:11 | loss:1.41 | acc:0.4267 | prec0:0.4324 | prec1:0.3784 | prec2:0.4386 | recall0:0.4776  | recall1:0.1795 | recall2:0.6250
Epoch:12 | loss:1.15 | acc:0.4444 | prec0:0.3983 | prec1:0.4545 | prec2:0.5059 | recall0:0.7015  | recall1:0.1282 | recall2:0.5375
Epoch:13 | loss:1.22 | acc:0.4133 | prec0:0.4468 | prec1:0.3372 | prec2:0.4674 | recall0:0.3134  | recall1:0.3718 | recall2:0.5375
Epoch:14 | loss:0.98 | acc:0.3911 | prec0:0.4000 | prec1:0.2963 | prec2:0.4396 | recall0:0.4776  | recall1:0.2051 | recall2:0.5000
