Epoch:0 | loss:1.07 | acc:0.3289 | prec0:0.3094 | prec1:0.0000 | prec2:0.4286 | recall0:0.8000  | recall1:0.0000 | recall2:0.2647
Epoch:25 | loss:0.83 | acc:0.3644 | prec0:0.3506 | prec1:0.3816 | prec2:0.3611 | recall0:0.3857  | recall1:0.3333 | recall2:0.3824
Epoch:26 | loss:1.31 | acc:0.3378 | prec0:0.2698 | prec1:0.4138 | prec2:0.3365 | recall0:0.2429  | recall1:0.2759 | recall2:0.5147
Epoch:27 | loss:1.29 | acc:0.3511 | prec0:0.3467 | prec1:0.4058 | prec2:0.3086 | recall0:0.3714  | recall1:0.3218 | recall2:0.3676
Epoch:28 | loss:0.98 | acc:0.3378 | prec0:0.2750 | prec1:0.4070 | prec2:0.3220 | recall0:0.3143  | recall1:0.4023 | recall2:0.2794
Epoch:29 | loss:1.08 | acc:0.3200 | prec0:0.3165 | prec1:0.3774 | prec2:0.2903 | recall0:0.3571  | recall1:0.2299 | recall2:0.3971
Epoch:30 | loss:1.22 | acc:0.3689 | prec0:0.3231 | prec1:0.4156 | prec2:0.3614 | recall0:0.3000  | recall1:0.3678 | recall2:0.4412
Epoch:31 | loss:0.63 | acc:0.3333 | prec0:0.2987 | prec1:0.3538 | prec2:0.3494 | recall0:0.3286  | recall1:0.2644 | recall2:0.4265
Epoch:32 | loss:0.84 | acc:0.3644 | prec0:0.3059 | prec1:0.4110 | prec2:0.3881 | recall0:0.3714  | recall1:0.3448 | recall2:0.3824
Epoch:33 | loss:0.79 | acc:0.3378 | prec0:0.2963 | prec1:0.3824 | prec2:0.3421 | recall0:0.3429  | recall1:0.2989 | recall2:0.3824
Epoch:34 | loss:1.09 | acc:0.3822 | prec0:0.3562 | prec1:0.4516 | prec2:0.3556 | recall0:0.3714  | recall1:0.3218 | recall2:0.4706
Epoch:35 | loss:0.61 | acc:0.3378 | prec0:0.3407 | prec1:0.3889 | prec2:0.2742 | recall0:0.4429  | recall1:0.3218 | recall2:0.2500
Epoch:36 | loss:0.60 | acc:0.3244 | prec0:0.2644 | prec1:0.3667 | prec2:0.3590 | recall0:0.3286  | recall1:0.2529 | recall2:0.4118
Epoch:37 | loss:0.95 | acc:0.3556 | prec0:0.3284 | prec1:0.4444 | prec2:0.3158 | recall0:0.3143  | recall1:0.3218 | recall2:0.4412
Epoch:38 | loss:0.77 | acc:0.3378 | prec0:0.2872 | prec1:0.4308 | prec2:0.3182 | recall0:0.3857  | recall1:0.3218 | recall2:0.3088
Epoch:39 | loss:0.74 | acc:0.3333 | prec0:0.3134 | prec1:0.3837 | prec2:0.2917 | recall0:0.3000  | recall1:0.3793 | recall2:0.3088
Epoch:40 | loss:0.70 | acc:0.3422 | prec0:0.2933 | prec1:0.3939 | prec2:0.3452 | recall0:0.3143  | recall1:0.2989 | recall2:0.4265
Epoch:41 | loss:1.04 | acc:0.3422 | prec0:0.3171 | prec1:0.4198 | prec2:0.2742 | recall0:0.3714  | recall1:0.3908 | recall2:0.2500
Epoch:42 | loss:1.08 | acc:0.3333 | prec0:0.3377 | prec1:0.3733 | prec2:0.2877 | recall0:0.3714  | recall1:0.3218 | recall2:0.3088
Epoch:43 | loss:0.97 | acc:0.3156 | prec0:0.3016 | prec1:0.3452 | prec2:0.2949 | recall0:0.2714  | recall1:0.3333 | recall2:0.3382
Epoch:44 | loss:0.91 | acc:0.3289 | prec0:0.3205 | prec1:0.3649 | prec2:0.3014 | recall0:0.3571  | recall1:0.3103 | recall2:0.3235
Epoch:45 | loss:0.55 | acc:0.3244 | prec0:0.3026 | prec1:0.3836 | prec2:0.2895 | recall0:0.3286  | recall1:0.3218 | recall2:0.3235
Epoch:46 | loss:0.70 | acc:0.3244 | prec0:0.2778 | prec1:0.4143 | prec2:0.2892 | recall0:0.2857  | recall1:0.3333 | recall2:0.3529
Epoch:47 | loss:0.50 | acc:0.3467 | prec0:0.2593 | prec1:0.4667 | prec2:0.3452 | recall0:0.3000  | recall1:0.3218 | recall2:0.4265
Epoch:48 | loss:0.36 | acc:0.3689 | prec0:0.3472 | prec1:0.4333 | prec2:0.3016 | recall0:0.3571  | recall1:0.4483 | recall2:0.2794
Epoch:49 | loss:0.59 | acc:0.3244 | prec0:0.2987 | prec1:0.3857 | prec2:0.2949 | recall0:0.3286  | recall1:0.3103 | recall2:0.3382
0.33629629629629626
Epoch:0 | loss:1.10 | acc:0.3778 | prec0:0.3445 | prec1:0.3980 | prec2:0.6250 | recall0:0.5857  | recall1:0.4483 | recall2:0.0735
Epoch:1 | loss:1.09 | acc:0.2889 | prec0:0.2647 | prec1:0.3500 | prec2:0.2892 | recall0:0.3857  | recall1:0.1609 | recall2:0.3529
Epoch:2 | loss:1.09 | acc:0.3511 | prec0:0.3380 | prec1:0.4000 | prec2:0.3445 | recall0:0.3429  | recall1:0.1609 | recall2:0.6029
Epoch:3 | loss:1.09 | acc:0.3733 | prec0:0.3390 | prec1:0.4706 | prec2:0.3571 | recall0:0.5714  | recall1:0.2759 | recall2:0.2941
Epoch:4 | loss:1.06 | acc:0.3200 | prec0:0.2976 | prec1:0.3667 | prec2:0.3243 | recall0:0.3571  | recall1:0.1264 | recall2:0.5294
Epoch:5 | loss:1.12 | acc:0.3422 | prec0:0.3333 | prec1:0.3684 | prec2:0.3396 | recall0:0.3857  | recall1:0.1609 | recall2:0.5294
Epoch:6 | loss:1.12 | acc:0.3333 | prec0:0.3028 | prec1:0.4483 | prec2:0.3333 | recall0:0.4714  | recall1:0.1494 | recall2:0.4265
Epoch:7 | loss:1.09 | acc:0.3244 | prec0:0.3103 | prec1:0.3448 | prec2:0.3250 | recall0:0.3857  | recall1:0.2299 | recall2:0.3824
Epoch:8 | loss:1.05 | acc:0.3689 | prec0:0.3173 | prec1:0.5098 | prec2:0.3429 | recall0:0.4714  | recall1:0.2989 | recall2:0.3529
Epoch:9 | loss:1.00 | acc:0.3511 | prec0:0.3125 | prec1:0.3793 | prec2:0.3707 | recall0:0.3571  | recall1:0.1264 | recall2:0.6324
Epoch:10 | loss:1.07 | acc:0.3467 | prec0:0.2754 | prec1:0.4400 | prec2:0.3664 | recall0:0.2714  | recall1:0.1264 | recall2:0.7059
Epoch:11 | loss:0.91 | acc:0.2889 | prec0:0.2471 | prec1:0.3014 | prec2:0.3284 | recall0:0.3000  | recall1:0.2529 | recall2:0.3235
Epoch:12 | loss:1.09 | acc:0.3289 | prec0:0.2959 | prec1:0.3590 | prec2:0.3523 | recall0:0.4143  | recall1:0.1609 | recall2:0.4559
Epoch:13 | loss:1.02 | acc:0.3244 | prec0:0.2828 | prec1:0.3684 | prec2:0.3523 | recall0:0.4000  | recall1:0.1609 | recall2:0.4559
Epoch:14 | loss:0.79 | acc:0.3511 | prec0:0.3108 | prec1:0.3896 | prec2:0.3514 | recall0:0.3286  | recall1:0.3448 | recall2:0.3824
Epoch:15 | loss:1.19 | acc:0.2622 | prec0:0.2456 | prec1:0.2785 | prec2:0.2584 | recall0:0.2000  | recall1:0.2529 | recall2:0.3382
Epoch:16 | loss:1.16 | acc:0.3333 | prec0:0.3182 | prec1:0.2727 | prec2:0.3565 | recall0:0.4000  | recall1:0.0690 | recall2:0.6029
Epoch:17 | loss:0.96 | acc:0.3556 | prec0:0.2821 | prec1:0.4182 | prec2:0.3511 | recall0:0.1571  | recall1:0.2644 | recall2:0.6765
Epoch:18 | loss:1.09 | acc:0.3156 | prec0:0.3208 | prec1:0.3279 | prec2:0.2931 | recall0:0.4857  | recall1:0.2299 | recall2:0.2500
Epoch:19 | loss:0.85 | acc:0.3778 | prec0:0.3279 | prec1:0.4306 | prec2:0.3696 | recall0:0.2857  | recall1:0.3563 | recall2:0.5000
Epoch:20 | loss:0.83 | acc:0.3200 | prec0:0.2586 | prec1:0.3488 | prec2:0.3387 | recall0:0.2143  | recall1:0.1724 | recall2:0.6176
Epoch:21 | loss:0.93 | acc:0.3556 | prec0:0.3529 | prec1:0.3488 | prec2:0.3588 | recall0:0.2571  | recall1:0.1724 | recall2:0.6912
Epoch:22 | loss:0.91 | acc:0.3644 | prec0:0.2889 | prec1:0.4045 | prec2:0.3626 | recall0:0.1857  | recall1:0.4138 | recall2:0.4853
Epoch:23 | loss:0.80 | acc:0.3467 | prec0:0.3158 | prec1:0.3617 | prec2:0.3554 | recall0:0.2571  | recall1:0.1954 | recall2:0.6324
Epoch:24 | loss:0.90 | acc:0.3644 | prec0:0.3425 | prec1:0.4167 | prec2:0.3558 | recall0:0.3571  | recall1:0.2299 | recall2:0.5441
Epoch:25 | loss:0.95 | acc:0.3244 | prec0:0.2881 | prec1:0.3433 | prec2:0.3333 | recall0:0.2429  | recall1:0.2644 | recall2:0.4853
Epoch:26 | loss:0.90 | acc:0.3467 | prec0:0.3333 | prec1:0.3333 | prec2:0.3656 | recall0:0.4286  | recall1:0.1609 | recall2:0.5000
Epoch:27 | loss:1.12 | acc:0.3200 | prec0:0.2955 | prec1:0.3457 | prec2:0.3214 | recall0:0.3714  | recall1:0.3218 | recall2:0.2647
Epoch:28 | loss:0.83 | acc:0.3467 | prec0:0.3165 | prec1:0.3778 | prec2:0.3393 | recall0:0.3571  | recall1:0.3908 | recall2:0.2794
Epoch:29 | loss:1.15 | acc:0.3022 | prec0:0.3158 | prec1:0.2656 | prec2:0.3176 | recall0:0.3429  | recall1:0.1954 | recall2:0.3971
Epoch:30 | loss:0.92 | acc:0.3244 | prec0:0.3194 | prec1:0.3636 | prec2:0.3061 | recall0:0.3286  | recall1:0.2299 | recall2:0.4412
Epoch:31 | loss:0.72 | acc:0.3600 | prec0:0.4043 | prec1:0.3784 | prec2:0.3269 | recall0:0.2714  | recall1:0.3218 | recall2:0.5000
Epoch:32 | loss:0.82 | acc:0.3289 | prec0:0.2812 | prec1:0.3654 | prec2:0.3394 | recall0:0.2571  | recall1:0.2184 | recall2:0.5441
Epoch:33 | loss:0.97 | acc:0.3378 | prec0:0.3088 | prec1:0.3333 | prec2:0.3626 | recall0:0.3000  | recall1:0.2529 | recall2:0.4853
Epoch:34 | loss:0.98 | acc:0.3467 | prec0:0.3514 | prec1:0.3143 | prec2:0.3534 | recall0:0.3714  | recall1:0.1264 | recall2:0.6029
Epoch:35 | loss:0.55 | acc:0.3422 | prec0:0.3214 | prec1:0.3692 | prec2:0.3365 | recall0:0.2571  | recall1:0.2759 | recall2:0.5147
Epoch:36 | loss:0.49 | acc:0.3067 | prec0:0.2907 | prec1:0.3333 | prec2:0.3068 | recall0:0.3571  | recall1:0.1954 | recall2:0.3971
Epoch:37 | loss:0.64 | acc:0.3511 | prec0:0.3485 | prec1:0.3699 | prec2:0.3372 | recall0:0.3286  | recall1:0.3103 | recall2:0.4265
Epoch:38 | loss:0.90 | acc:0.3822 | prec0:0.4250 | prec1:0.3962 | prec2:0.3370 | recall0:0.4857  | recall1:0.2414 | recall2:0.4559
Epoch:39 | loss:0.63 | acc:0.3689 | prec0:0.3571 | prec1:0.4038 | prec2:0.3596 | recall0:0.4286  | recall1:0.2414 | recall2:0.4706
Epoch:40 | loss:1.06 | acc:0.3778 | prec0:0.3837 | prec1:0.4028 | prec2:0.3433 | recall0:0.4714  | recall1:0.3333 | recall2:0.3382
Epoch:41 | loss:0.87 | acc:0.3333 | prec0:0.3846 | prec1:0.3023 | prec2:0.3077 | recall0:0.4286  | recall1:0.1494 | recall2:0.4706
Epoch:42 | loss:0.75 | acc:0.3467 | prec0:0.3898 | prec1:0.3521 | prec2:0.3158 | recall0:0.3286  | recall1:0.2874 | recall2:0.4412
Epoch:43 | loss:0.70 | acc:0.3333 | prec0:0.3415 | prec1:0.3409 | prec2:0.3232 | recall0:0.4000  | recall1:0.1724 | recall2:0.4706
Epoch:44 | loss:0.52 | acc:0.3511 | prec0:0.3333 | prec1:0.3830 | prec2:0.3505 | recall0:0.3857  | recall1:0.2069 | recall2:0.5000
Epoch:45 | loss:0.95 | acc:0.3289 | prec0:0.3205 | prec1:0.3500 | prec2:0.3218 | recall0:0.3571  | recall1:0.2414 | recall2:0.4118
Epoch:46 | loss:0.76 | acc:0.3644 | prec0:0.3333 | prec1:0.4516 | prec2:0.3279 | recall0:0.4857  | recall1:0.3218 | recall2:0.2941
Epoch:47 | loss:0.55 | acc:0.3422 | prec0:0.3488 | prec1:0.4074 | prec2:0.2941 | recall0:0.4286  | recall1:0.2529 | recall2:0.3676
Epoch:48 | loss:0.82 | acc:0.3244 | prec0:0.3614 | prec1:0.3091 | prec2:0.2989 | recall0:0.4286  | recall1:0.1954 | recall2:0.3824
Epoch:49 | loss:0.74 | acc:0.3422 | prec0:0.3500 | prec1:0.3889 | prec2:0.3011 | recall0:0.3000  | recall1:0.3218 | recall2:0.4118
0.34469135802469136
Epoch:0 | loss:1.06 | acc:0.3156 | prec0:0.3636 | prec1:0.5000 | prec2:0.3113 | recall0:0.0571  | recall1:0.0115 | recall2:0.9706
Epoch:1 | loss:1.08 | acc:0.3156 | prec0:0.3088 | prec1:0.2857 | prec2:0.5714 | recall0:0.9000  | recall1:0.0460 | recall2:0.0588
Epoch:2 | loss:1.09 | acc:0.2844 | prec0:0.2905 | prec1:0.3636 | prec2:0.1667 | recall0:0.7429  | recall1:0.0920 | recall2:0.0588
Epoch:3 | loss:1.05 | acc:0.3333 | prec0:0.3270 | prec1:0.3529 | prec2:0.3469 | recall0:0.7429  | recall1:0.0690 | recall2:0.2500
Epoch:4 | loss:1.08 | acc:0.3867 | prec0:0.3669 | prec1:0.4783 | prec2:0.3500 | recall0:0.7286  | recall1:0.2529 | recall2:0.2059
Epoch:5 | loss:1.17 | acc:0.3556 | prec0:0.3373 | prec1:0.4444 | prec2:0.3299 | recall0:0.4000  | recall1:0.2299 | recall2:0.4706
Epoch:6 | loss:0.97 | acc:0.3422 | prec0:0.3310 | prec1:0.3929 | prec2:0.3462 | recall0:0.6857  | recall1:0.1264 | recall2:0.2647
Epoch:7 | loss:1.07 | acc:0.3911 | prec0:0.3538 | prec1:0.4466 | prec2:0.3333 | recall0:0.3286  | recall1:0.5287 | recall2:0.2794
Epoch:8 | loss:1.00 | acc:0.3156 | prec0:0.3115 | prec1:0.3333 | prec2:0.2941 | recall0:0.5429  | recall1:0.2644 | recall2:0.1471
Epoch:9 | loss:0.99 | acc:0.3689 | prec0:0.3163 | prec1:0.4783 | prec2:0.3704 | recall0:0.4429  | recall1:0.2529 | recall2:0.4412
Epoch:10 | loss:1.38 | acc:0.3378 | prec0:0.3118 | prec1:0.4571 | prec2:0.3196 | recall0:0.4143  | recall1:0.1839 | recall2:0.4559
Epoch:11 | loss:1.15 | acc:0.3422 | prec0:0.3103 | prec1:0.3864 | prec2:0.3200 | recall0:0.3857  | recall1:0.3908 | recall2:0.2353
Epoch:12 | loss:1.08 | acc:0.3244 | prec0:0.2843 | prec1:0.3692 | prec2:0.3448 | recall0:0.4143  | recall1:0.2759 | recall2:0.2941
Epoch:13 | loss:0.96 | acc:0.3244 | prec0:0.2660 | prec1:0.4857 | prec2:0.3229 | recall0:0.3571  | recall1:0.1954 | recall2:0.4559
Epoch:14 | loss:0.90 | acc:0.3422 | prec0:0.2909 | prec1:0.4016 | prec2:0.2326 | recall0:0.2286  | recall1:0.5862 | recall2:0.1471
Epoch:15 | loss:1.10 | acc:0.3067 | prec0:0.2895 | prec1:0.3824 | prec2:0.2987 | recall0:0.4714  | recall1:0.1494 | recall2:0.3382
Epoch:16 | loss:0.87 | acc:0.3067 | prec0:0.2843 | prec1:0.4324 | prec2:0.2791 | recall0:0.4143  | recall1:0.1839 | recall2:0.3529
Epoch:17 | loss:1.01 | acc:0.3467 | prec0:0.3077 | prec1:0.3855 | prec2:0.3438 | recall0:0.3429  | recall1:0.3678 | recall2:0.3235
Epoch:18 | loss:1.19 | acc:0.2978 | prec0:0.2821 | prec1:0.3519 | prec2:0.2778 | recall0:0.4714  | recall1:0.2184 | recall2:0.2206
Epoch:19 | loss:0.88 | acc:0.3289 | prec0:0.2949 | prec1:0.3556 | prec2:0.3333 | recall0:0.3286  | recall1:0.3678 | recall2:0.2794
Epoch:20 | loss:0.82 | acc:0.3289 | prec0:0.3085 | prec1:0.3770 | prec2:0.3143 | recall0:0.4143  | recall1:0.2644 | recall2:0.3235
Epoch:21 | loss:0.90 | acc:0.3156 | prec0:0.2875 | prec1:0.3846 | prec2:0.3011 | recall0:0.3286  | recall1:0.2299 | recall2:0.4118
Epoch:22 | loss:0.91 | acc:0.3200 | prec0:0.2719 | prec1:0.3793 | prec2:0.3585 | recall0:0.4429  | recall1:0.2529 | recall2:0.2794
Epoch:23 | loss:0.91 | acc:0.3333 | prec0:0.3089 | prec1:0.3818 | prec2:0.3404 | recall0:0.5429  | recall1:0.2414 | recall2:0.2353
Epoch:24 | loss:1.06 | acc:0.3111 | prec0:0.2929 | prec1:0.4167 | prec2:0.2857 | recall0:0.5857  | recall1:0.1724 | recall2:0.2059
Epoch:25 | loss:1.03 | acc:0.3556 | prec0:0.3295 | prec1:0.4286 | prec2:0.3000 | recall0:0.4143  | recall1:0.3793 | recall2:0.2647
Epoch:26 | loss:1.02 | acc:0.3156 | prec0:0.2857 | prec1:0.3766 | prec2:0.2800 | recall0:0.4000  | recall1:0.3333 | recall2:0.2059
Epoch:27 | loss:0.85 | acc:0.3200 | prec0:0.3000 | prec1:0.3830 | prec2:0.3077 | recall0:0.4286  | recall1:0.2069 | recall2:0.3529
Epoch:28 | loss:0.83 | acc:0.3022 | prec0:0.3069 | prec1:0.3188 | prec2:0.2727 | recall0:0.4429  | recall1:0.2529 | recall2:0.2206
Epoch:29 | loss:0.75 | acc:0.3067 | prec0:0.2791 | prec1:0.3860 | prec2:0.2805 | recall0:0.3429  | recall1:0.2529 | recall2:0.3382
Epoch:30 | loss:1.29 | acc:0.3200 | prec0:0.2841 | prec1:0.3944 | prec2:0.2879 | recall0:0.3571  | recall1:0.3218 | recall2:0.2794
Epoch:31 | loss:0.57 | acc:0.3378 | prec0:0.2766 | prec1:0.4400 | prec2:0.3036 | recall0:0.3714  | recall1:0.3793 | recall2:0.2500
Epoch:32 | loss:0.79 | acc:0.3556 | prec0:0.2963 | prec1:0.4444 | prec2:0.2963 | recall0:0.3429  | recall1:0.4598 | recall2:0.2353
Epoch:33 | loss:0.62 | acc:0.3156 | prec0:0.3136 | prec1:0.3824 | prec2:0.2877 | recall0:0.5286  | recall1:0.1494 | recall2:0.3088
Epoch:34 | loss:1.11 | acc:0.3289 | prec0:0.2927 | prec1:0.3765 | prec2:0.3103 | recall0:0.3429  | recall1:0.3678 | recall2:0.2647
Epoch:35 | loss:0.80 | acc:0.2800 | prec0:0.2527 | prec1:0.2791 | prec2:0.3077 | recall0:0.3286  | recall1:0.1379 | recall2:0.4118
Epoch:36 | loss:0.46 | acc:0.3378 | prec0:0.3133 | prec1:0.4048 | prec2:0.2759 | recall0:0.3714  | recall1:0.3908 | recall2:0.2353
Epoch:37 | loss:0.48 | acc:0.3333 | prec0:0.3053 | prec1:0.4444 | prec2:0.2895 | recall0:0.4143  | recall1:0.2759 | recall2:0.3235
Epoch:38 | loss:1.07 | acc:0.3422 | prec0:0.2923 | prec1:0.4557 | prec2:0.2716 | recall0:0.2714  | recall1:0.4138 | recall2:0.3235
Epoch:39 | loss:0.82 | acc:0.3467 | prec0:0.3191 | prec1:0.4375 | prec2:0.2985 | recall0:0.4286  | recall1:0.3218 | recall2:0.2941
Epoch:40 | loss:0.66 | acc:0.3289 | prec0:0.3014 | prec1:0.4143 | prec2:0.2805 | recall0:0.3143  | recall1:0.3333 | recall2:0.3382
Epoch:41 | loss:0.84 | acc:0.3467 | prec0:0.3229 | prec1:0.4423 | prec2:0.3117 | recall0:0.4429  | recall1:0.2644 | recall2:0.3529
Epoch:42 | loss:1.01 | acc:0.3333 | prec0:0.3267 | prec1:0.3968 | prec2:0.2787 | recall0:0.4714  | recall1:0.2874 | recall2:0.2500
Epoch:43 | loss:0.83 | acc:0.3378 | prec0:0.3391 | prec1:0.3962 | prec2:0.2807 | recall0:0.5571  | recall1:0.2414 | recall2:0.2353
Epoch:44 | loss:0.84 | acc:0.3289 | prec0:0.3095 | prec1:0.4091 | prec2:0.2800 | recall0:0.3714  | recall1:0.3103 | recall2:0.3088
Epoch:45 | loss:0.77 | acc:0.3244 | prec0:0.3043 | prec1:0.4423 | prec2:0.2586 | recall0:0.5000  | recall1:0.2644 | recall2:0.2206
Epoch:46 | loss:0.41 | acc:0.3511 | prec0:0.3182 | prec1:0.4444 | prec2:0.3108 | recall0:0.4000  | recall1:0.3218 | recall2:0.3382
Epoch:47 | loss:0.67 | acc:0.3644 | prec0:0.3333 | prec1:0.4462 | prec2:0.3293 | recall0:0.3714  | recall1:0.3333 | recall2:0.3971
Epoch:48 | loss:0.66 | acc:0.3778 | prec0:0.3176 | prec1:0.4819 | prec2:0.3158 | recall0:0.3857  | recall1:0.4598 | recall2:0.2647
Epoch:49 | loss:1.14 | acc:0.3200 | prec0:0.2991 | prec1:0.3623 | prec2:0.3061 | recall0:0.4571  | recall1:0.2874 | recall2:0.2206
0.3437037037037037
Epoch:0 | loss:1.06 | acc:0.3956 | prec0:0.4000 | prec1:0.5000 | prec2:0.3784 | recall0:0.3143  | recall1:0.1264 | recall2:0.8235
Epoch:1 | loss:1.10 | acc:0.3778 | prec0:0.3789 | prec1:0.4000 | prec2:0.3750 | recall0:0.5143  | recall1:0.0460 | recall2:0.6618
Epoch:2 | loss:0.94 | acc:0.3600 | prec0:0.3364 | prec1:0.4194 | prec2:0.3678 | recall0:0.5143  | recall1:0.1494 | recall2:0.4706
Epoch:3 | loss:1.16 | acc:0.3556 | prec0:0.3718 | prec1:0.3889 | prec2:0.3411 | recall0:0.4143  | recall1:0.0805 | recall2:0.6471
Epoch:4 | loss:1.05 | acc:0.3733 | prec0:0.4000 | prec1:0.4250 | prec2:0.3440 | recall0:0.3429  | recall1:0.1954 | recall2:0.6324
Epoch:5 | loss:1.11 | acc:0.3911 | prec0:0.3623 | prec1:0.4681 | prec2:0.3761 | recall0:0.3571  | recall1:0.2529 | recall2:0.6029
Epoch:6 | loss:1.12 | acc:0.2933 | prec0:0.2975 | prec1:0.3111 | prec2:0.2712 | recall0:0.5143  | recall1:0.1609 | recall2:0.2353
Epoch:7 | loss:1.04 | acc:0.3467 | prec0:0.3364 | prec1:0.3778 | prec2:0.3425 | recall0:0.5143  | recall1:0.1954 | recall2:0.3676
Epoch:8 | loss:0.75 | acc:0.3644 | prec0:0.3540 | prec1:0.3810 | prec2:0.3714 | recall0:0.5714  | recall1:0.1839 | recall2:0.3824
Epoch:9 | loss:1.07 | acc:0.3467 | prec0:0.3421 | prec1:0.3438 | prec2:0.3529 | recall0:0.3714  | recall1:0.2529 | recall2:0.4412
Epoch:10 | loss:0.89 | acc:0.3467 | prec0:0.3235 | prec1:0.4091 | prec2:0.3363 | recall0:0.3143  | recall1:0.2069 | recall2:0.5588
Epoch:11 | loss:1.02 | acc:0.3244 | prec0:0.3580 | prec1:0.3111 | prec2:0.3030 | recall0:0.4143  | recall1:0.1609 | recall2:0.4412
Epoch:12 | loss:0.94 | acc:0.3378 | prec0:0.4107 | prec1:0.3500 | prec2:0.2936 | recall0:0.3286  | recall1:0.2414 | recall2:0.4706
Epoch:13 | loss:1.13 | acc:0.3333 | prec0:0.3366 | prec1:0.2927 | prec2:0.3494 | recall0:0.4857  | recall1:0.1379 | recall2:0.4265
Epoch:14 | loss:0.92 | acc:0.3289 | prec0:0.3333 | prec1:0.2973 | prec2:0.3375 | recall0:0.5143  | recall1:0.1264 | recall2:0.3971
